"weather_date","Rainfall.amount..millimetres.","Period.over.which.rainfall.was.measured..days.","Quality","rainfall_clean","cities","min_temp","max_temp"
2000-03-20,0,NA,"Y",0,"Perth",20,34
2000-03-21,0,NA,"Y",0,"Perth",21.9,24.9
2000-03-22,18.6,1,"Y",18.6,"Perth",11.3,23.8
2000-03-23,0.2,1,"Y",0.2,"Perth",12.7,26
2000-03-24,0,NA,"Y",0,"Perth",12.9,27
2000-03-25,0,NA,"Y",0,"Perth",15.5,27.9
2000-03-26,0,NA,"Y",0,"Perth",18.1,26.2
2000-03-27,0,NA,"Y",0,"Perth",14.5,24
2000-03-28,0,NA,"Y",0,"Perth",12.8,26
2000-03-29,0,NA,"Y",0,"Perth",10.5,27.6
2000-03-30,0,NA,"Y",0,"Perth",12.1,28
2000-03-31,0,NA,"Y",0,"Perth",14.8,28.6
2000-04-01,0,NA,"Y",0,"Perth",16.5,28
2000-04-02,0,NA,"Y",0,"Perth",15.3,24.9
2000-04-03,0,NA,"Y",0,"Perth",16.7,23.3
2000-04-04,0,NA,"Y",0,"Perth",12.7,23.7
2000-04-05,0,NA,"Y",0,"Perth",14.8,24.9
2000-04-06,0,NA,"Y",0,"Perth",8.5,27.5
2000-04-07,0,NA,"Y",0,"Perth",14.8,27.1
2000-04-08,0,NA,"Y",0,"Perth",11.3,28.6
2000-04-09,0,NA,"Y",0,"Perth",16.3,30.4
2000-04-10,0,NA,"Y",0,"Perth",20.2,31.1
2000-04-11,0,NA,"Y",0,"Perth",20.2,26.5
2000-04-12,0,NA,"Y",0,"Perth",13.5,24
2000-04-13,2,1,"Y",2,"Perth",15.8,22.5
2000-04-14,0,NA,"Y",0,"Perth",11.4,23.9
2000-04-15,0.2,1,"Y",0.2,"Perth",9.9,22.7
2000-04-16,0,NA,"Y",0,"Perth",9.3,24.6
2000-04-17,0,NA,"Y",0,"Perth",7.9,24.8
2000-04-18,0,NA,"Y",0,"Perth",13.1,27.3
2000-04-19,0,NA,"Y",0,"Perth",12.6,30.2
2000-04-20,0,NA,"Y",0,"Perth",18.6,25.2
2000-04-21,11,1,"Y",11,"Perth",17.3,27.7
2000-04-22,0,NA,"Y",0,"Perth",14.9,29.5
2000-04-23,0,NA,"Y",0,"Perth",12.4,30
2000-04-24,0,NA,"Y",0,"Perth",15.1,29.7
2000-04-25,0,NA,"Y",0,"Perth",15.2,25.1
2000-04-26,3.4,1,"Y",3.4,"Perth",12.2,25.9
2000-04-27,5.4,1,"Y",5.4,"Perth",15.2,20.7
2000-04-28,1.6,1,"Y",1.6,"Perth",14.4,21.7
2000-04-29,9,1,"Y",9,"Perth",4.7,18.3
2000-04-30,0,NA,"Y",0,"Perth",10.1,19.9
2000-05-01,0,NA,"Y",0,"Perth",11.9,22.4
2000-05-02,0,NA,"Y",0,"Perth",13.3,23.9
2000-05-03,0,NA,"Y",0,"Perth",10.5,24.7
2000-05-04,0,NA,"Y",0,"Perth",13.5,24.5
2000-05-05,0,NA,"Y",0,"Perth",8.1,24.3
2000-05-06,0,NA,"Y",0,"Perth",6.3,24.5
2000-05-07,0,NA,"Y",0,"Perth",6.1,24.8
2000-05-08,0,NA,"Y",0,"Perth",13.1,26.5
2000-05-09,0,NA,"Y",0,"Perth",6.3,27.6
2000-05-10,1.4,1,"Y",1.4,"Perth",11.4,23
2000-05-11,10.2,1,"Y",10.2,"Perth",13.5,16.9
2000-05-12,12.8,1,"Y",12.8,"Perth",6.9,17.2
2000-05-13,1.6,1,"Y",1.6,"Perth",10.8,18.9
2000-05-14,0.2,1,"Y",0.2,"Perth",4.9,20.2
2000-05-15,0,NA,"Y",0,"Perth",7.2,22
2000-05-16,0,NA,"Y",0,"Perth",7.5,22.6
2000-05-17,0,NA,"Y",0,"Perth",6.5,24
2000-05-18,0,NA,"Y",0,"Perth",6.9,23.4
2000-05-19,0,NA,"Y",0,"Perth",6.2,23.1
2000-05-20,0,NA,"Y",0,"Perth",5.3,22.1
2000-05-21,0,NA,"Y",0,"Perth",5.4,22.1
2000-05-22,0,NA,"Y",0,"Perth",5.9,22.7
2000-05-23,0,NA,"Y",0,"Perth",4.6,22.1
2000-05-24,0,NA,"Y",0,"Perth",8.9,21.6
2000-05-25,0,NA,"Y",0,"Perth",8.7,20.3
2000-05-26,0,NA,"Y",0,"Perth",7.8,18.8
2000-05-27,0,NA,"Y",0,"Perth",6.4,18.8
2000-05-28,0,NA,"Y",0,"Perth",9.1,19
2000-05-29,0,NA,"Y",0,"Perth",11.1,22.3
2000-05-30,0,NA,"Y",0,"Perth",13.9,23.3
2000-05-31,0.2,1,"Y",0.2,"Perth",14.5,22
2000-06-01,9,1,"Y",9,"Perth",8.3,19.7
2000-06-02,0,1,"Y",0,"Perth",8.2,20.7
2000-06-03,0,NA,"Y",0,"Perth",7.2,20.1
2000-06-04,0,NA,"Y",0,"Perth",9.8,20.8
2000-06-05,0,NA,"Y",0,"Perth",8.1,20.5
2000-06-06,0,NA,"Y",0,"Perth",4.1,21.7
2000-06-07,0,NA,"Y",0,"Perth",4.3,19.1
2000-06-08,0,NA,"Y",0,"Perth",2.5,21.4
2000-06-09,0,NA,"Y",0,"Perth",3.9,20.1
2000-06-10,3.2,1,"Y",3.2,"Perth",11.3,17.6
2000-06-11,3,1,"Y",3,"Perth",7.4,23.1
2000-06-12,0,NA,"Y",0,"Perth",7.8,25.7
2000-06-13,0,NA,"Y",0,"Perth",15.4,23.1
2000-06-14,47.6,1,"Y",47.6,"Perth",14.3,19.8
2000-06-15,16.2,1,"Y",16.2,"Perth",10,18.3
2000-06-16,0,NA,"Y",0,"Perth",5.8,19.3
2000-06-17,0,NA,"Y",0,"Perth",4.5,19.6
2000-06-18,0,NA,"Y",0,"Perth",5.2,20.7
2000-06-19,12.8,1,"Y",12.8,"Perth",11.1,18
2000-06-20,1.8,1,"Y",1.8,"Perth",12.7,19.1
2000-06-21,3.2,1,"Y",3.2,"Perth",13.3,20.2
2000-06-22,2.6,1,"Y",2.6,"Perth",11.5,19
2000-06-23,10.2,1,"Y",10.2,"Perth",13.4,20.3
2000-06-24,3.6,1,"Y",3.6,"Perth",13.3,19
2000-06-25,2.8,1,"Y",2.8,"Perth",14.4,20.6
2000-06-26,4.6,1,"Y",4.6,"Perth",2.9,16
2000-06-27,0.4,1,"Y",0.4,"Perth",8,16.6
2000-06-28,2.2,1,"Y",2.2,"Perth",9.5,18.9
2000-06-29,0,NA,"Y",0,"Perth",11,18.4
2000-06-30,0,1,"Y",0,"Perth",4.5,19.8
2000-07-01,31.4,1,"Y",31.4,"Perth",10.3,16.7
2000-07-02,34.6,1,"Y",34.6,"Perth",12.9,17.8
2000-07-03,6.2,1,"Y",6.2,"Perth",10.5,19.3
2000-07-04,18,1,"Y",18,"Perth",12.5,17.6
2000-07-05,6.6,1,"Y",6.6,"Perth",9.6,18.5
2000-07-06,3.8,1,"Y",3.8,"Perth",9,19
2000-07-07,7.6,1,"Y",7.6,"Perth",11.1,17.6
2000-07-08,0.2,1,"Y",0.2,"Perth",9.3,17.9
2000-07-09,0,NA,"Y",0,"Perth",6.9,18.4
2000-07-10,0.6,1,"Y",0.6,"Perth",9.3,18.7
2000-07-11,29.4,1,"Y",29.4,"Perth",12.5,17.4
2000-07-12,0,NA,"Y",0,"Perth",6.2,17.9
2000-07-13,15.2,1,"Y",15.2,"Perth",11.6,17.5
2000-07-14,4.4,1,"Y",4.4,"Perth",12.9,20
2000-07-15,5.4,1,"Y",5.4,"Perth",13,19.7
2000-07-16,12.4,1,"Y",12.4,"Perth",13.8,21.1
2000-07-17,21.6,1,"Y",21.6,"Perth",14.6,18.4
2000-07-18,9.4,1,"Y",9.4,"Perth",11.5,16.1
2000-07-19,2.4,1,"Y",2.4,"Perth",8.9,18.5
2000-07-20,4.4,1,"Y",4.4,"Perth",10.8,18.3
2000-07-21,4.2,1,"Y",4.2,"Perth",10.4,18.4
2000-07-22,2.2,1,"Y",2.2,"Perth",13.2,19
2000-07-23,3.2,1,"Y",3.2,"Perth",13.2,16.4
2000-07-24,2,1,"Y",2,"Perth",8.5,17.8
2000-07-25,0,NA,"Y",0,"Perth",7.3,16.3
2000-07-26,0,NA,"Y",0,"Perth",5.5,15.9
2000-07-27,0,NA,"Y",0,"Perth",6,19.8
2000-07-28,0,NA,"Y",0,"Perth",11.3,15.5
2000-07-29,5.8,1,"Y",5.8,"Perth",8.9,17.2
2000-07-30,0,NA,"Y",0,"Perth",10.5,18.9
2000-07-31,0,NA,"Y",0,"Perth",7.6,18.9
2000-08-01,2,1,"Y",2,"Perth",9,18.7
2000-08-02,6.4,1,"Y",6.4,"Perth",12.2,14.1
2000-08-03,5.6,1,"Y",5.6,"Perth",3.9,16.7
2000-08-04,0,NA,"Y",0,"Perth",1.4,19.5
2000-08-05,10,1,"Y",10,"Perth",9.4,13.9
2000-08-06,23,1,"Y",23,"Perth",7.7,15.3
2000-08-07,9.6,1,"Y",9.6,"Perth",10.2,16.4
2000-08-08,1.2,1,"Y",1.2,"Perth",7.1,15.8
2000-08-09,0.2,1,"Y",0.2,"Perth",11.2,16.3
2000-08-10,0,NA,"Y",0,"Perth",3,16.7
2000-08-11,0,NA,"Y",0,"Perth",3.6,17.6
2000-08-12,0,NA,"Y",0,"Perth",4.6,20.4
2000-08-13,1.8,1,"Y",1.8,"Perth",9.7,20.4
2000-08-14,0,NA,"Y",0,"Perth",5.8,20.6
2000-08-15,0,NA,"Y",0,"Perth",10,18.4
2000-08-16,16.4,1,"Y",16.4,"Perth",12.4,17.8
2000-08-17,2.6,1,"Y",2.6,"Perth",10.2,17.9
2000-08-18,0.2,1,"Y",0.2,"Perth",12.6,18.5
2000-08-19,0,NA,"Y",0,"Perth",7.3,19.7
2000-08-20,0,NA,"Y",0,"Perth",8.6,18.7
2000-08-21,0.2,1,"Y",0.2,"Perth",1.3,17
2000-08-22,0,NA,"Y",0,"Perth",1.5,17.9
2000-08-23,0,NA,"Y",0,"Perth",5.2,22.3
2000-08-24,10.4,1,"Y",10.4,"Perth",12.4,16.4
2000-08-25,0.8,1,"Y",0.8,"Perth",7.7,17.2
2000-08-26,12.2,1,"Y",12.2,"Perth",9.5,16
2000-08-27,0,NA,"Y",0,"Perth",6.4,17
2000-08-28,0.6,1,"Y",0.6,"Perth",8.8,19
2000-08-29,9.2,1,"Y",9.2,"Perth",8.1,17
2000-08-30,3.6,1,"Y",3.6,"Perth",11.2,18.6
2000-08-31,27,1,"Y",27,"Perth",11.7,15.3
2000-09-01,8,1,"Y",8,"Perth",9.3,17.3
2000-09-02,8.4,1,"Y",8.4,"Perth",13.1,17.8
2000-09-03,1.4,1,"Y",1.4,"Perth",12.1,18.7
2000-09-04,0.6,1,"Y",0.6,"Perth",8.4,21.6
2000-09-05,0,NA,"Y",0,"Perth",7,22
2000-09-06,18.4,1,"Y",18.4,"Perth",11.8,18.4
2000-09-07,0.2,1,"Y",0.2,"Perth",12.3,18.5
2000-09-08,0.8,1,"Y",0.8,"Perth",13.8,19.7
2000-09-09,0,NA,"Y",0,"Perth",7.5,19.2
2000-09-10,0,NA,"Y",0,"Perth",8.6,20.5
2000-09-11,0,NA,"Y",0,"Perth",6.9,28.3
2000-09-12,0,NA,"Y",0,"Perth",8,21.4
2000-09-13,3.4,1,"Y",3.4,"Perth",12.8,19.2
2000-09-14,2.4,1,"Y",2.4,"Perth",13.2,19.5
2000-09-15,1.6,1,"Y",1.6,"Perth",11.3,19.2
2000-09-16,1.4,1,"Y",1.4,"Perth",9.4,18.2
2000-09-17,0,NA,"Y",0,"Perth",6,21
2000-09-18,0,NA,"Y",0,"Perth",9.5,18.7
2000-09-19,0,NA,"Y",0,"Perth",8.6,17.4
2000-09-20,0,NA,"Y",0,"Perth",7.2,20.5
2000-09-21,0,NA,"Y",0,"Perth",7,23.3
2000-09-22,0,NA,"Y",0,"Perth",8.4,21.3
2000-09-23,0,NA,"Y",0,"Perth",12.9,24.1
2000-09-24,0,NA,"Y",0,"Perth",11,22.6
2000-09-25,0,NA,"Y",0,"Perth",8.1,23.6
2000-09-26,0,NA,"Y",0,"Perth",9.2,27
2000-09-27,0.4,1,"Y",0.4,"Perth",16.6,22.9
2000-09-28,1.4,1,"Y",1.4,"Perth",15.4,19.3
2000-09-29,0.6,1,"Y",0.6,"Perth",12.5,19.5
2000-09-30,0.6,1,"Y",0.6,"Perth",12,20.6
2000-10-01,1.4,1,"Y",1.4,"Perth",8.9,26.3
2000-10-02,0,NA,"Y",0,"Perth",9.9,26.1
2000-10-03,0,NA,"Y",0,"Perth",9.6,26.6
2000-10-04,0,NA,"Y",0,"Perth",13,22.2
2000-10-05,0,NA,"Y",0,"Perth",10.7,22
2000-10-06,2.8,1,"Y",2.8,"Perth",12.3,18.8
2000-10-07,0.2,1,"Y",0.2,"Perth",8.8,18.9
2000-10-08,0.2,1,"Y",0.2,"Perth",5.6,19.9
2000-10-09,0,NA,"Y",0,"Perth",7.2,20.8
2000-10-10,0,NA,"Y",0,"Perth",6.2,25.3
2000-10-11,0,NA,"Y",0,"Perth",11.8,20.7
2000-10-12,0,NA,"Y",0,"Perth",7.3,18.5
2000-10-13,0,NA,"Y",0,"Perth",6.7,21.8
2000-10-14,0,NA,"Y",0,"Perth",10.4,26.5
2000-10-15,0,NA,"Y",0,"Perth",13.4,30.5
2000-10-16,0,NA,"Y",0,"Perth",11.3,24
2000-10-17,0,NA,"Y",0,"Perth",10.4,22.8
2000-10-18,0,NA,"Y",0,"Perth",10.6,27
2000-10-19,0,NA,"Y",0,"Perth",12.2,32.8
2000-10-20,0,NA,"Y",0,"Perth",13.3,23.3
2000-10-21,0,NA,"Y",0,"Perth",11.9,18.9
2000-10-22,0.2,1,"Y",0.2,"Perth",6.2,21.3
2000-10-23,0,NA,"Y",0,"Perth",10.5,23.3990306946688
2000-10-24,0,1,"Y",0,"Perth",9.8,27.7
2000-10-25,0,NA,"Y",0,"Perth",13.4,21.4
2000-10-26,0,NA,"Y",0,"Perth",11.6,24.1
2000-10-27,0,NA,"Y",0,"Perth",13.3,30.7
2000-10-28,0,NA,"Y",0,"Perth",14,34.1
2000-10-29,0,NA,"Y",0,"Perth",16.1,23.2
2000-10-30,0.4,1,"Y",0.4,"Perth",15.4,21.3
2000-10-31,0,NA,"Y",0,"Perth",9.4,22.1
2000-11-01,0,NA,"Y",0,"Perth",12.1,24.2
2000-11-02,0,NA,"Y",0,"Perth",12.4,21.6
2000-11-03,0,NA,"Y",0,"Perth",9.3,22.4
2000-11-04,0,NA,"Y",0,"Perth",10.2,27.6
2000-11-05,0,NA,"Y",0,"Perth",13.9,28.9
2000-11-06,0.2,1,"Y",0.2,"Perth",12.4,21.6
2000-11-07,0.2,1,"Y",0.2,"Perth",12.5,20.7
2000-11-08,3,1,"Y",3,"Perth",9.6,19.7
2000-11-09,10.8,1,"Y",10.8,"Perth",11.5,21.4
2000-11-10,0,NA,"Y",0,"Perth",12.4,23.7
2000-11-11,0,NA,"Y",0,"Perth",14.1,31.3
2000-11-12,0,NA,"Y",0,"Perth",17.2,34.1
2000-11-13,0,NA,"Y",0,"Perth",15.3,32.7
2000-11-14,0,NA,"Y",0,"Perth",17.3,32
2000-11-15,0,NA,"Y",0,"Perth",20.1,37.3
2000-11-16,0,NA,"Y",0,"Perth",20.4,26.5
2000-11-17,0.4,1,"Y",0.4,"Perth",18.1,24.5
2000-11-18,0.2,1,"Y",0.2,"Perth",16.2,27.4
2000-11-19,0,NA,"Y",0,"Perth",15.1,28.9
2000-11-20,0,NA,"Y",0,"Perth",17.9,27.1
2000-11-21,0,NA,"Y",0,"Perth",14.4,29.5
2000-11-22,0,NA,"Y",0,"Perth",18.5,33.8
2000-11-23,0,NA,"Y",0,"Perth",16.4,26.1
2000-11-24,0,NA,"Y",0,"Perth",17,23.9
2000-11-25,0,NA,"Y",0,"Perth",14.3,26.1
2000-11-26,0,NA,"Y",0,"Perth",14.1,22.8
2000-11-27,8.6,1,"Y",8.6,"Perth",13.7,21.6
2000-11-28,0.2,1,"Y",0.2,"Perth",12.2,22.5
2000-11-29,0,NA,"Y",0,"Perth",11,23.8
2000-11-30,0,NA,"Y",0,"Perth",13.4,28.6
2000-12-01,0,NA,"Y",0,"Perth",11.7,26.7
2000-12-02,0,NA,"Y",0,"Perth",13.4,24.6
2000-12-03,0,NA,"Y",0,"Perth",10.9,29.9
2000-12-04,0,NA,"Y",0,"Perth",13.6,26.8
2000-12-05,0,NA,"Y",0,"Perth",16,29.7
2000-12-06,0,NA,"Y",0,"Perth",16.7,31.3
2000-12-07,0,NA,"Y",0,"Perth",16.3,30.8
2000-12-08,0,NA,"Y",0,"Perth",17.3,30.9
2000-12-09,0,NA,"Y",0,"Perth",19.7,28.1
2000-12-10,0,NA,"Y",0,"Perth",17,29
2000-12-11,0,NA,"Y",0,"Perth",16.9,30.9
2000-12-12,0,NA,"Y",0,"Perth",18.4,34.7
2000-12-13,0,NA,"Y",0,"Perth",17.9,32.2
2000-12-14,0,NA,"Y",0,"Perth",19,34.3
2000-12-15,0,NA,"Y",0,"Perth",20.9,35.6
2000-12-16,0,NA,"Y",0,"Perth",19.5,27.6
2000-12-17,0,NA,"Y",0,"Perth",16.9,31
2000-12-18,0,NA,"Y",0,"Perth",16,29.8
2000-12-19,0,NA,"Y",0,"Perth",17.2,28
2000-12-20,0,NA,"Y",0,"Perth",16.7,22.6
2000-12-21,0,NA,"Y",0,"Perth",11.6,20.4
2000-12-22,0,NA,"Y",0,"Perth",8.8,22
2000-12-23,0,NA,"Y",0,"Perth",14.5,27.9
2000-12-24,0,NA,"Y",0,"Perth",16.3,34.8
2000-12-25,0,NA,"Y",0,"Perth",21.8,37.6
2000-12-26,0,NA,"Y",0,"Perth",20.9,38.3
2000-12-27,0,NA,"Y",0,"Perth",24.3,40.3
2000-12-28,0,NA,"Y",0,"Perth",23.4,28
2000-12-29,0.2,1,"Y",0.2,"Perth",16.2,23.6
2000-12-30,0.2,1,"Y",0.2,"Perth",13,26.8
2000-12-31,0,NA,"Y",0,"Perth",15.7,28.5
2001-01-01,0,NA,"Y",0,"Perth",16.9,26.1
2001-01-02,0,NA,"Y",0,"Perth",15.4,25.7
2001-01-03,0,NA,"Y",0,"Perth",14.7,25.3
2001-01-04,0,NA,"Y",0,"Perth",15.6,29.2
2001-01-05,0,1,"Y",0,"Perth",15.9,35.2
2001-01-06,0,NA,"Y",0,"Perth",18.4,32.9
2001-01-07,0,NA,"Y",0,"Perth",19.8,30.7
2001-01-08,0,NA,"Y",0,"Perth",19.6,36.7
2001-01-09,0,NA,"Y",0,"Perth",20.9,31.6
2001-01-10,0,NA,"Y",0,"Perth",18.8,31.8
2001-01-11,0,NA,"Y",0,"Perth",20.3,32.4
2001-01-12,0,NA,"Y",0,"Perth",19.6,28.3
2001-01-13,0,NA,"Y",0,"Perth",18.8,24.4
2001-01-14,0,NA,"Y",0,"Perth",15.6,25.4
2001-01-15,0,NA,"Y",0,"Perth",17.5,34.4
2001-01-16,0,NA,"Y",0,"Perth",20.3,34.5
2001-01-17,0,NA,"Y",0,"Perth",22.3,33.5
2001-01-18,0,NA,"Y",0,"Perth",23,34.8
2001-01-19,0,NA,"Y",0,"Perth",19.6,26.5
2001-01-20,0,NA,"Y",0,"Perth",18.2,33.3
2001-01-21,0.2,1,"Y",0.2,"Perth",20.3,27.3
2001-01-22,0,NA,"Y",0,"Perth",16.2,25.9
2001-01-23,0,NA,"Y",0,"Perth",15.7,24.1
2001-01-24,0,NA,"Y",0,"Perth",14.6,21.7
2001-01-25,0,NA,"Y",0,"Perth",8.9,23.4
2001-01-26,0,NA,"Y",0,"Perth",13.7,27.5
2001-01-27,0,NA,"Y",0,"Perth",14.6,31.7
2001-01-28,0,NA,"Y",0,"Perth",15,33
2001-01-29,0,NA,"Y",0,"Perth",18.7,35.7
2001-01-30,0,NA,"Y",0,"Perth",22.7,35.3
2001-01-31,2.2,1,"Y",2.2,"Perth",21.2,29
2001-02-01,5.8,1,"Y",5.8,"Perth",15.9,22.5
2001-02-02,0.2,1,"Y",0.2,"Perth",12.4,23.9
2001-02-03,0,NA,"Y",0,"Perth",12.2,30.6
2001-02-04,0,NA,"Y",0,"Perth",16.1,34.3
2001-02-05,0,NA,"Y",0,"Perth",17.4,36.4
2001-02-06,0,NA,"Y",0,"Perth",20.1,26.5
2001-02-07,0,NA,"Y",0,"Perth",18.5,23.8
2001-02-08,0,NA,"Y",0,"Perth",14,28.7
2001-02-09,0,NA,"Y",0,"Perth",16.9,33
2001-02-10,0,NA,"Y",0,"Perth",18.3,34.2
2001-02-11,0,NA,"Y",0,"Perth",17.9,28.6
2001-02-12,0,NA,"Y",0,"Perth",14.5,29.3
2001-02-13,0,NA,"Y",0,"Perth",15.4,28.9
2001-02-14,0,NA,"Y",0,"Perth",15.8,29.4
2001-02-15,0,NA,"Y",0,"Perth",16.8,33.8
2001-02-16,0,NA,"Y",0,"Perth",22.1,32.2
2001-02-17,0.6,1,"Y",0.6,"Perth",21.7,27.6
2001-02-18,0,NA,"Y",0,"Perth",17.9,25.3
2001-02-19,0,NA,"Y",0,"Perth",16.8,31.4
2001-02-20,0,1,"Y",0,"Perth",14.9,27.4
2001-02-21,0,NA,"Y",0,"Perth",14.3,31.4
2001-02-22,0.4,1,"Y",0.4,"Perth",20.1,33.5
2001-02-23,0,NA,"Y",0,"Perth",23.3,33.1
2001-02-24,0,NA,"Y",0,"Perth",22.7,32.4
2001-02-25,0,NA,"Y",0,"Perth",19.8,31
2001-02-26,0,NA,"Y",0,"Perth",18.6,31.2
2001-02-27,0,NA,"Y",0,"Perth",14.1,32.7
2001-02-28,0,NA,"Y",0,"Perth",18.7,32.2
2001-03-01,0,NA,"Y",0,"Perth",18.9,34.4
2001-03-02,0,NA,"Y",0,"Perth",22.3,38.7
2001-03-03,0,NA,"Y",0,"Perth",22.4,39.7
2001-03-04,0,NA,"Y",0,"Perth",25.1,38.9
2001-03-05,0,NA,"Y",0,"Perth",23.5,37.7
2001-03-06,0,NA,"Y",0,"Perth",20.6,38.5
2001-03-07,0,NA,"Y",0,"Perth",23.5,29.2
2001-03-08,0,NA,"Y",0,"Perth",18.4,24.8
2001-03-09,0,NA,"Y",0,"Perth",16.7,28.3
2001-03-10,0,NA,"Y",0,"Perth",16.9,28.8
2001-03-11,0,NA,"Y",0,"Perth",15.8,29.1
2001-03-12,0,NA,"Y",0,"Perth",14.8,27.6
2001-03-13,0,NA,"Y",0,"Perth",15.2,29.4
2001-03-14,0,NA,"Y",0,"Perth",12,27.6
2001-03-15,2.2,1,"Y",2.2,"Perth",16.8,21.8
2001-03-16,0.6,1,"Y",0.6,"Perth",9.4,23
2001-03-17,0,NA,"Y",0,"Perth",10.4,28.2
2001-03-18,0,NA,"Y",0,"Perth",15.5,26
2001-03-19,0,NA,"Y",0,"Perth",15.2,24.1
2001-03-20,0,NA,"Y",0,"Perth",11.3,25.5
2001-03-21,0,NA,"Y",0,"Perth",12.6,27.5
2001-03-22,0,NA,"Y",0,"Perth",9.4,25.3
2001-03-23,0,NA,"Y",0,"Perth",10.5,21.6
2001-03-24,0,NA,"Y",0,"Perth",7.6,22.6
2001-03-25,0,NA,"Y",0,"Perth",9.7,23.9
2001-03-26,0,NA,"Y",0,"Perth",11.3,29.4
2001-03-27,0,NA,"Y",0,"Perth",14.4,32.7
2001-03-28,0,NA,"Y",0,"Perth",11.8,32.5
2001-03-29,0,NA,"Y",0,"Perth",12.4,33.3
2001-03-30,0,NA,"Y",0,"Perth",15.6,28.7
2001-03-31,0,NA,"Y",0,"Perth",16.6,28.5
2001-04-01,0,NA,"Y",0,"Perth",15.5,33.6
2001-04-02,0,NA,"Y",0,"Perth",16.8,29.8
2001-04-03,0,NA,"Y",0,"Perth",15.5,26.7
2001-04-04,0,NA,"Y",0,"Perth",14.7,36.2
2001-04-05,0,NA,"Y",0,"Perth",13.3,28.7
2001-04-06,0,NA,"Y",0,"Perth",15.4,23.4
2001-04-07,0,NA,"Y",0,"Perth",10.9,21.6
2001-04-08,0,NA,"Y",0,"Perth",7.5,24.4
2001-04-09,0,NA,"Y",0,"Perth",11.9,27.8
2001-04-10,0,NA,"Y",0,"Perth",18.9,27.3
2001-04-11,0,NA,"Y",0,"Perth",20,29.1
2001-04-12,0,NA,"Y",0,"Perth",16.4,32
2001-04-13,0,NA,"Y",0,"Perth",14.9,25.3
2001-04-14,0,NA,"Y",0,"Perth",14.6,25.9
2001-04-15,0,NA,"Y",0,"Perth",14.8,29.1
2001-04-16,0,NA,"Y",0,"Perth",17.8,26.1
2001-04-17,0,NA,"Y",0,"Perth",13.2,23.5
2001-04-18,0,NA,"Y",0,"Perth",12.6,23.8
2001-04-19,0,NA,"Y",0,"Perth",13.4,26.2
2001-04-20,0,NA,"Y",0,"Perth",13.3,26.5
2001-04-21,0,NA,"Y",0,"Perth",15.5,29.3
2001-04-22,0,NA,"Y",0,"Perth",19,29.4
2001-04-23,1.4,1,"Y",1.4,"Perth",17.4,22
2001-04-24,0.2,1,"Y",0.2,"Perth",12.4,21.8
2001-04-25,3,1,"Y",3,"Perth",14.1,19.7
2001-04-26,2.8,1,"Y",2.8,"Perth",9.4,22.1
2001-04-27,0,NA,"Y",0,"Perth",10.1,24.6
2001-04-28,0,NA,"Y",0,"Perth",8.9,25.9
2001-04-29,0,NA,"Y",0,"Perth",10.2,27.5
2001-04-30,0,1,"Y",0,"Perth",9.9,24.7
2001-05-01,0,NA,"Y",0,"Perth",10.9,24
2001-05-02,0,NA,"Y",0,"Perth",13.3,25.1
2001-05-03,0,NA,"Y",0,"Perth",10.9,23.3
2001-05-04,0,NA,"Y",0,"Perth",9.3,25.3
2001-05-05,0,NA,"Y",0,"Perth",10.1,26.1
2001-05-06,17.8,1,"Y",17.8,"Perth",16.5,22.9
2001-05-07,3.8,1,"Y",3.8,"Perth",14.9,22.8
2001-05-08,1,1,"Y",1,"Perth",10.4,21.8
2001-05-09,0,NA,"Y",0,"Perth",8.2,25.2
2001-05-10,5.4,1,"Y",5.4,"Perth",11.4,20.2
2001-05-11,0.2,1,"Y",0.2,"Perth",12,18.5
2001-05-12,19.2,1,"Y",19.2,"Perth",11,13.6
2001-05-13,30.8,1,"Y",30.8,"Perth",3.8,18.6
2001-05-14,0,NA,"Y",0,"Perth",10.1,20
2001-05-15,0,NA,"Y",0,"Perth",5.9,21.3
2001-05-16,0,NA,"Y",0,"Perth",6.3,22.8
2001-05-17,0,NA,"Y",0,"Perth",7.6,22.2
2001-05-18,0,NA,"Y",0,"Perth",10.5,20.3
2001-05-19,0,NA,"Y",0,"Perth",14.7,17.2
2001-05-20,0.2,1,"Y",0.2,"Perth",13.1,20.3
2001-05-21,0.4,1,"Y",0.4,"Perth",12.7,22.2
2001-05-22,0,NA,"Y",0,"Perth",6.5,23.6
2001-05-23,0,NA,"Y",0,"Perth",9.6,24.5
2001-05-24,3.6,1,"Y",3.6,"Perth",9.8,20.5
2001-05-25,1.2,1,"Y",1.2,"Perth",13.2,19.7
2001-05-26,5.6,1,"Y",5.6,"Perth",11.4,20.3
2001-05-27,0,NA,"Y",0,"Perth",7.5,22.6
2001-05-28,0,NA,"Y",0,"Perth",6.9,22.9
2001-05-29,1.2,1,"Y",1.2,"Perth",8.7,18.6
2001-05-30,12.8,1,"Y",12.8,"Perth",10.7,19.1
2001-05-31,5.4,1,"Y",5.4,"Perth",10.6,19.1
2001-06-01,5,1,"Y",5,"Perth",9.3,20.3
2001-06-02,2.4,1,"Y",2.4,"Perth",11.1,19.8
2001-06-03,0.2,1,"Y",0.2,"Perth",11,18.1
2001-06-04,8,1,"Y",8,"Perth",12,14.3
2001-06-05,0,NA,"Y",0,"Perth",4,15.1
2001-06-06,0,NA,"Y",0,"Perth",3.7,17.4
